Abstract_ID,Cluster_Ward,Cluster_AGNES
LIU2025101818,1,1
SADEGHIPOUR2012213,1,1
PINTOCARVALHO2022107255,2,1
9477758,5,1
MCGOWEN2010169,1,1
PICKETT2024,1,1
PARIZI2022111217,1,1
LI2021151508,2,1
GAO2023106199,2,1
CHEN2016222,2,1
ZENG2023100520,4,1
DUKHANOV2016449,5,1
ROBERTS2017225,2,1
BRUNDAGE201532,2,1
KONG2021106836,4,1
ZHOU2025110885,2,1
LIU2024102118,1,1
LEWTON202538,1,1
KAY20231697,1,1
SPEER201099,5,1
7739688,5,1
SCOLOZZI2017957,2,1
CARNEY2004135,2,1
HAPPLE2017283,2,1
SHARIF2025101979,2,1
ORGANISCIAK2023101356,1,1
IOANNIDOU2009236,5,1
GUAN2022256,1,1
ALIANOFILHO2024122437,2,1
HEDBLOM201642,1,1
9603471,5,1
DEV2015232,2,1
CUI2024102334,2,1
SCHORR2003465,5,1
TALAMI2025115242,2,1
XIE2015262,2,1
CHONG2024103352,2,1
CALDEIRA2025102657,2,1
OVERLAN2017320,2,1
HSU2011380,1,1
CHAUDHARI2024100953,2,1
INGRAO2018556,2,1
GAFFLEY2024477,1,1
DODERO20221227,2,1
6778560,5,1
KIMSEY1994113,2,1
CHINTA20248181,2,1
JURKOVA2023105046,1,1
GRIESBAUER2025106014,2,1
VARDOULI2015137,2,1
ANDERSON1998159,1,1
YECKEL1998206,2,1
LOPEZIBOR2008278,1,1
ROSEGGER1992iii,1,1
MUNSON2019100736,5,1
DONG2012609,2,1
SUN2020104036,2,1
PFEIFER199547,1,1
CARDENASROBLEDO2019299,5,1
KULAKOVA2024103762,1,1
DECARVALHOBOTEGA2022109893,2,1
MATHIS20245814,1,1
POWELL2016147,2,1
ZHANG2002445,1,1
PANDEY2018141,2,1
ORTOLEVA2013903,1,1
SHAFFER202041,2,1
BINKOWSKA201435,2,1
LIU2023101335,5,1
FELSCHE2023101530,5,1
LALANI2021103171,2,1
ZHANG2023102373,2,1
LOU2023102236,2,1
STRASS201534,1,1
ALI2024100170,2,1
MCDERMOTT20071183,1,1
JAYAPRAKASAM2015229,2,1
TAYLOR1999943,1,1
VERDUZCO2022103189,2,1
BEGGS20091311,1,1
GALLAGHER2023100127,1,1
LEALVILLASECA2025105833,2,1
WANG202428,1,1
SEVERENGIZ2018429,5,1
JOHNLEMAY2021100056,4,1
CHARPIN2012613,1,1
RASANAN2024857,2,1
ANDERSEN2023100576,5,1
HORWICH201323622,2,1
LEONELLI201229,2,1
SPANO2025e41406,2,1
JETTER201445,1,1
WRIGHT2025102048,2,1
VUONG2025,2,1
WORKMAN200213,2,1
COSTA20221810,2,1
WYLIE2025107472,1,1
NIEMYSKA2024168455,2,1
FLANIGAN2017179,1,1
LU2024112309,2,1
KIM20151396,1,1
GUILLENGOSALBEZ2019170,5,1
STONE2022419,1,1
LEHRACH201126,2,1
VALLEETOURANGEAU2016195,1,1
KIM2024,2,1
9973092,5,1
HUANG200870,2,1
HYLAND2007437,1,1
PEARSON1983355,2,1
NG2025100807,2,1
FORRY2013634,5,1
AYDIN201480,5,1
FRANCIS2022103521,2,1
MCDONOUGH2002211,5,1
LAING2011306,2,1
OLUBAMBI2025,2,1
YOSHIDA2023102799,1,1
VANMECHELEN2019179,5,1
BERGER2024537,1,1
SHUKLA2025128716,2,1
HERMANN2024114720,5,1
KOUZALIS2024105312,1,1
DERBYSHIRE201777,2,1
ZIA2022108066,2,1
RYU2021107857,2,1
GEORGARA2025100388,2,1
GADZHIEV2025101314,2,1
BRAUN2013400,1,1
FIGOLI2025101279,3,1
SHAFFER199795,5,1
FOTHERINGHAM2022100601,1,1
RICHARDSON2022105073,5,1
LI2024112467,1,1
THOMPSON2021104336,5,1
MARK2011354,2,1
SCHINCKUS20094415,2,1
CHERNYSHOV20151345,2,1
9361128,5,1
NESI2024184,1,1
MOAVENI2018452,1,1
WERNER200782,1,1
BARELI2013472,2,1
SUN201859,2,1
HAWTHORNE2022100931,1,1
HOLSTEIN2025101772,5,1
ROY2022105849,1,1
LIU2023113460,2,1
GTOTH202138,1,1
BEDNORZ2024101169,1,1
WU2021106622,1,1
WANG2024119888,1,1
9920899,5,1
CARLI2012119,2,1
HENNE2019157,1,1
LO2022111357,2,1
PALANIYAPPAN2020109911,1,1
5673139,5,1
VANLANGE2008405,1,1
GROTH20211712,2,1
HAO2017237,2,1
20213341,1,1
KUO2020104143,2,1
YEUNG2024104999,5,1
SUSPERREGUY2024101441,5,1
GU2023120105,1,1
GOLDBERG2012261,1,1
ANTONIETTI20082172,5,1
CHEN2025100821,2,1
KOU2023109788,1,1
MILOVANOVIC2021101044,1,1
SANCHIS2023102162,1,1
PETRELLA2024139,3,1
XIAO1995169,2,1
COELHOLOPES2023103555,1,1
TETEWSKY1986202,1,1
VODOVOTZ2017116,2,1
OLTEANU20161,5,1
MA201542,2,1
TSUCHIYAGAITO2023184,1,1
BENEDETTO2014167,1,1
AYERS201883,2,1
VANBENTHEM2018519,1,1
HUANG2006567,1,1
HE2023112111,2,1
XU2024100415,5,1
KONG2024105016,5,1
ANDERSON2015309,1,1
ZHANG20247,2,1
KUMARSHRIVASTAVA20217025,2,1
GOSAK2024103888,5,1
CASH2023101219,2,1
AICHA2022107933,2,1
HONG2023116066,2,1
GAMAL20241319,2,1
BOMYEA2025100095,1,1
HURST2024105918,5,1
NEILL2024100870,2,1
SENANAYAKE2024104705,2,1
SAAD2022101802,5,1
JOHNSON200337,2,1
VANDERPLAS2019101504,1,1
CANADAS201687,5,1
RANJAN2024496,2,1
BUCCIARELLI2022100443,5,1
MATHESON2020116697,1,1
UMNEY2018201,2,1
TESFATSION2001281,2,1
YEH2011794,2,1
WOLFENGAGEN2024101175,1,1
MARTINEZCONDE2018163,1,1
GOLDSCHMIDT1994158,1,1
LISSACK2019231,1,1
CHOI199617,1,1
ASCIONE2021110533,2,1
GAO20222707,2,1
10361088,5,1
ZHU2025117923,2,1
KELLER2006357,2,1
BROOKS2013947,1,1
LIU2025101664,2,1
VAHLDICK2020100037,5,1
OLIVEIRA2022102347,2,1
FURLAN2022163,1,1
NAJJAR19991907,1,1
CUFFARO201235,2,1
HIBERTY1998237,1,1
SHI2023926,1,1
10213395,5,1
KATTERFELDT201872,5,1
POLETTI20141803,2,1
LI20231485,2,1
BUSE2022396,1,1
HUGHES2021338,2,1
BOTTEGONI201223,2,1
LI2024101572,1,1
DESOYSA2025106885,2,1
MENGOV2022101944,2,1
CHUI201337,2,1
WHITACRE2020100816,5,1
CAMPAGNOLO2007387,2,1
JONES2000571,1,1
ROSSITER20237555,5,1
CARNEY2015288,2,1
MAGANA2016427,5,1
MOORE2021,2,1
ROSSITER202473,5,1
CASTRO2022413,1,1
BARROUILLET2011151,1,1
TARAPOULOUZI2022123410,2,1
BESHKOV2024109370,1,1
CHANG202322,2,1
MARINI201828,2,1
8308511,5,1
HUANG202219,2,1
PARK2025,2,1
STENNING1988143,1,1
WHEELER2020192,1,1
CHIU2024100282,3,1
MYCKA2006103,1,1
LO2014358,2,1
RUBIN2023104955,2,1
VASSILIADIS2024380,5,1
HU2023100795,2,1
ALBALAWI201712033,2,1
ALI2023e14993,2,1
MAGRI2023105535,1,1
LIU20121773,5,1
TIKVA2021100849,4,1
6028861,1,1
VALJAK2023191,2,1
JAHANIYEKTA2024100078,1,1
FELLOWS2013541,2,1
MARRET2025,2,1
YANG2023105120,1,1
PANG2024121485,1,1
OXMAN2006229,2,1
KUO2010307,2,1
MONTEIRO201791,5,1
DIAS2007382,3,1
FALLOON2019138,1,1
OSTLUND1985109,2,1
TSUTAKAWA2020102972,1,1
ZHEN2025121022,1,1
DENOBEL2024109011,2,1
YUAN2023110243,2,1
LI201985,2,1
FATTAHI2020107755,2,1
BYRNE2002426,1,1
YANG2023103712,2,1
CHEN2006103,2,1
BLACK202010653,2,1
ZHOU2019104484,2,1
CHANG2017160,2,1
9015331,5,1
STANCIU2015312,1,1
KHAN2024e31470,2,1
SWAID20153657,5,1
RAVI2023151,2,1
FLETCHER2022299,2,1
MEERWIJK2024104582,2,1
SAMSONOVICH2015235,5,1
TERROBA2021143,1,1
ARLE2014642,1,1
STEANE2003469,2,1
10663178,5,1
LEE20152858,1,1
PROSPERETTI20031089,1,1
SUI2022377,2,1
LIM2025103550,3,1
IMJAI2025100308,2,1
ROHLFS2025128701,2,1
DAVIS20111046,2,1
RODRIGUEZPLANAS2022429,5,1
BOLAND2019195,1,1
HARA20239703,2,1
SAVILLE201577,2,1
KING2014173,1,1
ZHU2024102509,2,1
IMRAN2024101577,2,1
KASPERSEN2022100539,2,1
SCHULTEMECKLENBECK2013242,1,1
THOMPSON2024100094,2,1
KASHEFI2012117,1,1
MONTUORI2024104961,5,1
STROJNY2024,1,1
SINCLAIR2004169,2,1
SUTHAR202431,5,1
PLATZ2024e4563,2,1
LEUNG2020345,2,1
PATON1997245,2,1
YANG2025105265,2,1
KROGER200886,1,1
BOWLER2016117,1,1
ZHANG201499,1,1
COMPANY2009592,2,1
KISHIDA201293,1,1
BOGGS19831,2,1
ELZANFALY201579,2,1
PISTIKOPOULOS2021107252,5,1
CHEN2022100602,2,1
OPRISAN2022101642,5,1
GERSTEIN200773,5,1
ACHARYA2025108652,2,1
PIOLOPEZ2023103585,1,1
ZHANG2024109147,2,1
ASTLE2024105539,2,1
ZENASNI2009353,1,1
ANURADHA2022100429,2,1
AILON2020234,5,1
LEWIS2018491,1,1
SOPER2022126712,2,1
MALGAROLI202213,2,1
ZHAO2024102465,2,1
BAKER2021101933,2,1
JIAQI2024109752,2,1
KOCH1996193,5,1
BUTZ2025105948,1,1
XU2024167,2,1
LIU20183231,2,1
WANG2022101643,1,1
BAKER2023238,2,1
KUGEL1986137,1,1
LEE2023121253,3,1
OUYANG2024e29176,1,1
ORTEGA2010171,2,1
KASHYAPKASHYAP2021395,5,1
COOK201895,5,1
CAKIR2021100812,5,1
PETERSON20223586,1,1
5169335,5,1
MAIRAL202262,5,1
SELVARAJ2022100471,2,1
SMOLENTSEV2020111671,1,1
NAVLAKHA201864,1,1
NA2024100650,5,1
WANG2024104347,1,1
WILKINSON2013394,2,1
9028503,5,1
HONG2015671,1,1
KEARNS2024543,2,1
WU2019104407,2,1
MEHREGAN2012426,2,1
MOHAMED2010317,5,1
KLIMUSOVA2016652,5,1
MIHAI20221082,1,1
KIM2024110348,2,1
ALONSOGARCIA2024e33249,5,1
BRINK201339,1,1
WANG2016377,1,1
ZHAI2023101373,5,1
KUMAR2023176,2,1
VANSANTEN19902001,2,1
SHU2021100961,1,1
DOWNES1993229,5,1
KARADAG2025,3,1
NITYANANDA2020R159,2,1
PARIKH2024138,2,1
FIELDS2023104927,2,1
DORRIE2023105075,2,1
EVANS1989499,1,1
NAWAZ2024121481,2,1
SELVERSTON1988109,1,1
WEI2023115965,2,1
HANI2023102968,2,1
ZHANG20231815,1,1
FUJISHIRO2025103006,1,1
ARFE2020103807,5,1
LIU2023340,2,1
SMITH2018325,1,1
MUZAFFAR20224912,2,1
ZUCKER2012297,1,1
HAAS2024110900,2,1
QIAO2024120105,2,1
MOSTERT202448,2,1
MADSEN2022103671,2,1
HEMMO201990,1,1
HUANG2024100651,5,1
TEIXEIRADUARTE2022112513,2,1
PARK2025101119,3,1
SHIVERSMCNAIR201836,5,1
VENTURA2021100866,5,1
USKOKOVIC2023e15015,5,1
VAMVOUDAKIS20226,1,1
NOURANI2015891,2,1
TSENG2025106570,5,1
SCOTNEY2020102981,1,1
GENNARI2023103006,5,1
BARBER200798,1,1
BELMANS2023103823,1,1
WESSMANENZINGER2019105,1,1
GAL2014246,2,1
KAPUSTINA2024100072,2,1
LESINSKI2015168,2,1
YAO2022107747,2,1
ALDULAIMY2024101272,2,1
CHEN2024769,2,1
HAWES201560,1,1
LOVE2017113,1,1
NABORS2003133,5,1
PHILLIPS200930,1,1
WANG2020106763,2,1
CHONG2016257,2,1
JIANG2024122157,2,1
GISIGER2000250,1,1
TERAMOTO201893,2,1
MU2025109748,2,1
GALLISTEL201287,1,1
MANNUCCI2023103265,2,1
EVINS2013230,2,1
HERSHCOVICH2021107809,2,1
GROSS199653,2,1
ORJI2022100626,5,1
HU2024112598,1,1
10469197,5,1
CORDASCO201815,2,1
SATPUTE2024109583,5,1
VARELA2019e02820,4,1
OSWALD2025100552,1,1
OERS199051,5,1
BINA2020102475,2,1
BOSCHETTI201671,2,1
ARANTES2023515,1,1
CALOFFI2023122351,1,1
TSAI20251293,2,1
MUGHAL2020159,5,1
RICHARDSON1991305,2,1
2016940,1,1
SAXENA2023113238,2,1
KAPSALI2011396,2,1
LI2021107300,2,1
WOZNIAK2023489,2,1
MASOUD201293,2,1
ROBSON2022101018,1,1
HEYLIGHEN2014113,2,1
NOWACK2024459,5,1
COUVELAS2020326,2,1
MASROURI2025102428,2,1
SOYEL20131312,2,1
DAS2024100104,2,1
CARVAJALRODRIGUEZ201576,1,1
NORROS201461,2,1
FINOTTO201385,2,1
LYU2023366,2,1
WATFORD2019114707,2,1
LONG201855,2,1
GIERISCH200972,1,1
NOUIOUA2023104,2,1
BOETTKE202344,1,1
NAGOEV2020615,1,1
RIVAS20011369,2,1
NOORMAN2017677,2,1
HORNE2019103981,1,1
BYTYQIDAMONI2024137516,2,1
FAVERO2024111903,2,1
DUBEY2020118,1,1
LIU2024122402,2,1
BRODIN2009345,1,1
CAMARGOJUNIOR2016190,2,1
MARSELLA200970,1,1
8433517,5,1
VALENAS2017102,1,1
LEPORE2024e35863,1,1
CAMELODAZA2024101760,2,1
GAESSER2020104325,1,1
MCCARTNEY2022108556,2,1
MANDEVILLE1997397,5,1
YANG2023324,4,1
NAKHLE2024100411,2,1
BRASCH2012299,2,1
CADART2025113107,2,1
RASS202385,2,1
DELANEY201839,1,1
GRETREGAMEY2024104978,2,1
SAHA2024,1,1
OXMAN2000337,2,1
BALL2025105695,1,1
MILLER2025105387,1,1
HE2025101723,5,1
NARAYANAMURTHY201884,2,1
HUANG1993717,5,1
CHEN2023103837,2,1
MORAWSKI200231,1,1
BEHERA2024103765,2,1
BANERJEE2017227,1,1
FRANZ1994433,1,1
HICKOK2011407,1,1
BEVEN2025106431,2,1
SULLIVAN2020246,1,1
ZHANG202340,2,1
ZHANG2025111031,2,1
LI2023106560,2,1
ZHENG2025192,1,1
CHING2024102300,5,1
STEPHENS2021100871,5,1
CHANG2025100364,1,1
CHATANAKA2022100007,2,1
8290008,2,1
PADGETT1994185,2,1
ZONG2024120192,2,1
JONCZYK2024120752,1,1
YAN20158006,2,1
GAO2024104747,2,1
ZHEN2025103,2,1
FENG2024117540,5,1
8120413,5,1
BOHSALI2025105535,1,1
WU2025111756,2,1
LAMB2014116,2,1
BUI2017115,2,1
KHOURY2024102470,1,1
LEE2024107,5,1
LENG20242963,2,1
SAEZLOPEZ2016129,5,1
8001741,5,1
RUAN2023100872,5,1
VANDENHURK2023106030,2,1
SHARMA201965,5,1
XU2011331,2,1
MICHIE19931,1,1
ARTHI2025e42080,4,1
TRONCOSOGARCIA2023108387,2,1
EGBERT2021104173,5,1
CHUDERSKI2014258,1,1
BALE2015150,2,1
ATABEK2022101779,1,1
9546563,5,1
ROBINSON2009310,2,1
ISMAEEL2019599,2,1
LIN2023105312,1,1
9379266,5,1
MEINTZ1994273,1,1
OSPINAAGUDELO2021121224,2,1
BALMER2024105411,2,1
GUIMARAES2019242,1,1
SOSA201656,1,1
ARBIB201883,1,1
MENG201248,1,1
SCARR201755,1,1
8905149,4,1
VIDES202258,2,1
LOPEZORTEGA20133459,2,1
RICAURTE2020102,5,1
PURCELL2025178152,2,1
MANLEY201427,2,1
201119,1,1
TERZIYAN20242540,5,1
PATON200263,1,1
COX2005104,1,1
YANG2000103,1,1
BARTH201937,1,1
WEST20121551,2,1
ROSSITER202017604,5,1
MCCOWN201233,2,1
SESTER2021301121,2,1
DAVIS2023105580,1,1
ROUGIER2009155,1,1
BONNEFON20201019,2,1
PEZZULO2011275,1,1
LIU200548,2,1
PUTICA2024105836,1,1
SAUNDERS20121024,1,1
BROWN19921,1,1
10260990,2,1
CHRISTOU2001321,5,1
SUE20219,2,1
WONG2021105042,5,1
IMM2012130,5,1
LIU2025102488,2,1
WEGERIF2010613,1,1
KONG2023104707,5,1
CHEN2023101224,4,1
FOSTER2021101214,1,1
VUNJAKNOVAKOVIC20214597,1,1
ALANO20221,1,1
WANG202385,2,1
LI2022100980,1,1
RIVIERE2024637,3,1
REIS2024103184,2,1
MARUPAKA2012147,1,1
7044489,1,1
ZHANG2019103607,4,1
LI2018359,2,1
MORTON2019,5,1
ALBERT2013353,2,1
BARZILAI2006130,2,1
WANG2023101269,4,1
SHUKLA2024117388,2,1
SCHWABE201360,1,1
DUFVA201917,2,1
J2023105690,2,1
ZADEH20082751,2,1
MAITI2023e22729,5,1
MALLETT20241105,1,1
NUNES2020117761,2,1
CAI2023101087,5,1
SON2015120,2,1
GRAMELSBERGER2011296,2,1
SU2022100072,3,1
BORDY201329,2,1
HASS2017344,1,1
FUNG20243519,2,1
10027412,5,1
SUN2021100926,5,1
HACKEL201892,1,1
MAYO2024105513,1,1
CAPUTO2023113309,1,1
WERNLI2023102096,1,1
DENG2025105224,5,1
9220200,5,1
ZHOU2022105384,1,1
LEITE2024103613,2,1
ALBABA20191,2,1
WEINTROP2025100707,1,1
FOWLER20245,1,1
CHOI2025,2,1
WIERZBICKI2007610,1,1
DEVINK20222744,2,1
CONTI2021272,1,1
GALBUSERA2022103109,2,1
JIANG2015154,2,1
ZHENG2018266,1,1
FOLLI2022102458,1,1
ATALLAH2022B2,1,1
ADAMATZKY2017469,5,1
YUKSEL2025100890,5,1
DU2023108546,1,1
VANDECRUYS2021107,1,1
WILLIAMS2023145,2,1
CHEN201217,1,1
OXMAN1999105,2,1
RODRIGUEZ2024,5,1
CORDASCO201152,1,1
PETSCHE199231,1,1
LI2023115510,2,1
DALLAT2019266,2,1
XIAO2023103864,2,1
MAZUMDER2023e13359,2,1
KEE19891479,2,1
TUSHAR2020117141,2,1
ZU2023107200,2,1
DEHOLLANDER2016101,1,1
MARTI2025345,1,1
TRICHKOVAKASHAMOVA2024123,2,1
PUZANTIAN2021387,5,1
PIANTADOSI2012199,1,1
KANIZSA198523,1,1
GAO2023101631,2,1
OZTOP201343,1,1
NOVIANTRI2023446,2,1
GREIF2024126,1,1
GONI2024103324,1,1
SHANAHAN2005157,1,1
PEZZULO2013270,1,1
7207372,5,1
MENG2025105534,2,1
CIPRIANI2024102277,2,1
MENGOV20061636,1,1
GRAF2021100836,5,1
CHIARAMONTI2013101,2,1
COOPER200672,1,1
YANG2023125877,2,1
MANSON2010857,2,1
MILIK201022,2,1
YOUJUN2022101143,1,1
TIAN2016363,2,1
8005431,5,1
5769498,5,1
GAN2024102786,2,1
SHIRALKAR2023100115,2,1
NG2023116585,2,1
FALL2010140,1,1
ZHANG2010S238,1,1
ZHANG202524,2,1
BLACK2008723,2,1
LIN2021103499,1,1
CHIEN2009965,1,1
GEORGAKARAKOS2017291.e15,2,1
JAYBONK1998261,2,1
HEMASPAANDRA202266,1,1
CALVARESI2025100577,2,1
M2023120604,1,1
LI2023101752,1,1
CEKMIS2014115,1,1
KUMAR20101805,2,1
BAICANG2025129857,2,1
WEBER2014679,1,1
MATTHEWS201973,2,1
LI2024120889,2,1
CRUZ2024111005,2,1
BANERJEE2015143,1,1
LEE1993255,1,1
KLIEMANN20181,1,1
SONG2021106746,5,1
KOPCHA2023100156,1,1
GUARINO2022559,1,1
DECARVALHO2025111158,2,1
HAMMIA2024517,2,1
SHAWKY2023100547,2,1
URECH2022101731,2,1
MUDJAHIDIN2019968,2,1
CAPONNETTO2021104823,5,1
ALDAYA2024116708,1,1
7429178,2,1
JOOKEN202336,2,1
CORPONI2021,1,1
XU2024102292,2,1
XU2018309,2,1
YAN2024107454,1,1
COHEN2013620,2,1
WHITACRE2019148,2,1
BERKE2017222,1,1
SFARD20121,5,1
TAGHIKHANI2024114574,2,1
GARCIA201325,5,1
KALLEYA2024147,2,1
ARDALAN2018170,2,1
ELLIS2022581,1,5
BESTER2024820,1,1
BERS2019130,5,1
COBAN2021100929,5,1
HALL2024541,1,1
REDKO2016105,1,1
TAPIA2019170,2,1
ZHAO2019103633,5,1
SHAHRYARI2021101395,2,1
TRESADERN20171478,2,1
ZAGHWAN2024e39814,2,1
KUBE2020448,1,1
CAIN2023197,2,1
GAO2021107161,2,1
SENAPATI202449,1,1
COOKE2020138,1,1
SEWALL2020,1,1
MAHMUD20233933,2,1
ROMANGONZALEZ201847,1,1
BELLA2023100509,2,1
BISWAL2024110150,2,1
BONCHEKDOKOW201444,1,1
STUPURIENE2024104939,2,1
CHESEBRO2025258,1,1
KINNULA2024100656,2,1
BARATE20171334,5,1
MARTIN20102089,5,1
CEGIELSKI2016283,2,1
LORENZODUS202015,5,1
OZMUTLU2021100833,5,1
HANSEN2022101637,2,1
HALL20156607,5,1
9458007,5,1
TAMSTORF2013362,2,1
9678854,4,1
VOYER2022101734,1,1
SEDJELMACI2019101970,1,1
KOLACHEV2023101756,5,1
HUDA2024122380,2,1
TANG2024101602,2,1
PENCZYNSKI201672,5,1
DUBLJEVIC2023113168,2,1
SHEARER2021,5,1
NEGI2022100096,1,1
WU2025105996,2,1
DECARO200758,1,1
MOLNAR20152667,1,1
BORG202041,1,1
PANSKYI2019100593,5,1
BAI2024120687,2,1
MCQUEEN2021120575,2,1
JADHAV2022127935,2,1
8947875,5,1
STAHL199833,1,1
BAMU20051794,2,1
8756712,5,1
CHEN2015247,1,1
CHANG201467,2,1
JI2023119326,2,1
FLINT2025100948,1,1
WANG2014638,1,1
FARAJ2021100337,2,1
LEBARON2000679,1,1
ANDROUTSOPOULOS2024100817,5,1
MARENKO2015110,1,1
MURILLO2020119,2,1
DAHMANI2021128847,2,1
YANG2018242,2,1
GIGERENZER200193,1,1
JIANG2024109208,2,1
LIANG201291,2,1
9066359,5,1
ARMSTRONG20161,5,1
LACHNEY2023100591,5,1
CARDONAVASQUEZ2024110267,1,1
HAYASHI1999507,5,1
DEMAZIERE2024113028,5,1
OU2023e15530,5,1
COSTELLO2023605,1,1
GERSHMAN2023104825,1,1
GOLDBERG20007,1,1
BLACKBURNE2025105969,2,1
EAMES2021100864,5,1
JACOB2020102142,1,1
NAKHAEI2022116422,2,1
ZHENG2018214,5,1
ASOULIN201998,1,1
COSSENTINO2024101257,2,1
SHARP2025118,2,1
CASTELLO202354,5,1
LEHMANN20101073,1,1
LIU2023115384,2,1
ZHAO2025101780,2,1
SLEEP20121038,2,1
PAILLARD2025101182,2,1
ROTHMCDUFFIE2018173,5,1
DUAN2023103365,2,1
SHIN2023104897,5,1
EHRENFELD2019102525,5,1
SCHWARTZ20192047,1,1
LIU2018164,1,1
CAMARGO20181116,2,1
TEMPL20249,1,1
ROOTESMURDY2024100987,1,1
SINGH20212537,2,1
EMILYESTHERRANI2025107032,2,1
ADENIJI2023,2,1
CHERRIER2023104497,2,1
VAIS2013718,1,1
6986325,5,1
SUN2022101043,4,1
CAFIERO2023102056,2,1
WANG2024109589,1,1
AGRE19951,1,1
LIBEROS2019319,2,1
SHI2024e35268,2,1
JANG2020107524,1,1
ZHU2024115675,2,1
FOO201410,2,1
HOIFODT2015,2,1
GAO2019242,1,1
GARG2024101391,2,1
8970131,5,1
MARTINEZLEDESMA20203567,1,1
TONTINI2021101720,3,1
BYSTRITSKY2012428,1,1
LEE2022102008,5,1
5169480,5,1
KWOK2018461,2,1
KRUGLANSKI2020413,1,1
SALOMATIN2021582,2,1
PLANT20173335,1,1
GOLCUK2022159,2,1
ZORAN2025101135,2,1
6926430,5,1
ASBELLCLARKE2021106587,1,1
KLEIN2014437,2,1
VANRINSVELD201717,1,1
GOULETCOULOMBE2025,2,1
KACZYNSKA20214290,5,1
COURTNEY2025168819,2,1
CHANG2023109277,1,1
ADHIKARI20121374,2,1
HABIB2020445,2,1
GUNTOSIK2024101552,5,1
XI2025106930,1,1
YANG2010209,2,1
TARI2023119635,1,1
LI202526,2,1
WU2023100739,5,1
BATT2002185,2,1
HE2024115752,1,1
ZHANG2019610,2,1
SIETTOS20061632,2,1
10260830,5,1
LIU2024104393,5,1
RAVALI2022100045,3,1
ATANCE2010297,1,1
YU201917,5,1
CORDA2021100834,1,1
CURTO201911,1,1
CORTI19942717,2,1
CRAWFORD202180,1,1
GERO2001283,2,1
KUMAR202415,2,1
CESARI2017361,1,1
MEJIA20113964,2,1
KLOOSTER2024110771,2,1
ANDERSON2025114983,2,1
LIU2024100642,3,1
LI2022101701,2,1
LIM2024127512,2,1
NAZIDIZAJI2015318,2,1
MA2025102532,5,1
KARTHIK2022243,2,1
FOLLEY2003467,1,1
FARAHI2021100326,1,1
MIAO2024117850,2,1
SUAREZBRITO202514,5,1
BAMBINI2022106196,1,1
KOOLSCHIJN2024101453,1,1
MOTA2023985,1,1
10812249,5,1
SUPPES201295,1,1
ANDRADE2022102986,5,1
ZHANG2024106073,2,1
GUO2023100246,2,1
MELO20232833,1,1
YAN2024120835,2,1
KUCUK2020100167,5,1
FAIRHURST1980447,1,1
ZHANG2023100528,1,1
DAS2022104116,2,1
CHEN2025126364,1,1
HARWOOD201610,2,1
NYBERG2022394,1,1
RIZZOLATTI1997562,1,1
HUHN201642,1,1
WANG20231225,1,1
CROOKS2014344,1,1
JARMAN2022225,5,1
DHAYAKA20241238,5,1
ARSLANYILMAZ2023100414,1,1
8567183,5,1
ADRIAENSEN2023106294,2,1
MCKELVEY2009476,2,1
ORONA2024101569,5,1
FACQUE2022281,2,1
CIULLO2021100349,2,1
YANG2012381,2,1
BOSCH2025100695,5,1
POON2006177,1,1
BLEMKER2023111745,1,1
DING2025102351,2,1
LI2024101590,5,1
IYER2024e32546,1,1
LIN2006709,1,1
LU2024103920,2,1
MAGUIRE202222,1,1
ANDRADE2017111,2,1
LIU2021107410,2,1
BRIAS2016151,2,1
HEGER2018177,1,1
LEI2025110929,1,1
10530940,5,1
SAYHAN201714166,2,1
CRILLY2021309,2,1
ESCOUFLAIRE2024129,1,1
BAUER2024100002,1,1
NADOLSKI2019210,2,1
HSU2023104657,4,1
RATTEN2023100857,5,1
VANDENENDE2022107201,1,1
IBARRATORRES2024413,5,1
DELEURAN201671,5,1
SPIVEY2025149477,1,1
MANCHES2020105859,5,1
DAWKINS2012331,1,1
ROSENBLAU2023105181,1,1
COSTA20055,1,1
MENDOZADIAZ2023e18997,5,1
BELLO2025101316,1,1
BELABES2015639,1,1
PANETSOS2011314,2,1
HUANG2022108818,2,1
RANA201761,2,1
WANG2024101528,4,1
PAPIN2004641,2,1
ONGCHOCO2024105669,1,1
7357215,5,1
JAHEL2023122624,2,1
WANG2024109848,2,1
MAXVILLE20111953,1,2
JIN2024104114,5,1
PIETARINEN2025105410,2,1
KYRIAZOS2024105070,2,1
ZHAO2024100691,2,1
CAKIROGLU2021100888,5,1
AUSTIN2006544,2,1
HIEBERT1992439,5,1
YIN2024133163,2,1
BEHNAMNIA2025101816,5,1
PRADO2019727,1,1
10278231,5,1
HOLROYD2021316,1,1
GARGALO2024108504,2,1
6813968,5,1
CIRAOLO201378,2,1
PETERS2010138,1,1
BAHK2013298,2,1
PAPAIOANNOU2021e07984,1,1
LUDGERIO2023e10,2,1
VEGA2023101203,1,1
DEMSZKY2025105183,5,1
IGLESIAS2011744,2,1
ZHANG202375,2,1
BOWER2024455,1,1
NOLAN2025108094,2,1
YANG2024106650,2,1
FIROOZI2025104593,2,1
DEPARDIEU1994110,2,1
CUI2022104203,2,1
RODRIGUES2021406,1,1
ALY2014206,2,1
DONG2022134394,2,1
SCHOLL201856,1,1
MORA2020140,5,1
10565688,5,1
HAN20212821,2,1
RENDONCASTRILLON2023104,5,1
